Income,Kidhome,Teenhome,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Z_CostContact,Z_Revenue,Response,Age,Customer_Days,marital_Divorced,marital_Married,marital_Single,marital_Together,marital_Widow,education_2n Cycle,education_Basic,education_Graduation,education_Master,education_PhD,MntTotal,MntRegularProds,AcceptedCmpOverall
39767.0,0,0,18,113,61,204,34,26,47,2,7,1,7,8,0,0,0,0,0,0,3,11,0,69,2502,0,0,0,1,0,0,0,0,1,0,438,391,0
26997.0,0,0,89,7,23,78,133,49,144,2,4,2,5,7,0,0,0,0,0,0,3,11,0,69,2760,0,1,0,0,0,0,1,0,0,0,290,146,0
33986.0,1,0,43,16,2,18,2,1,5,1,1,0,3,7,0,0,0,0,0,0,3,11,0,50,2631,1,0,0,0,0,0,0,1,0,0,39,34,0
57091.0,0,1,82,462,0,24,6,0,4,2,9,2,5,7,0,1,0,0,0,0,3,11,1,48,2742,0,1,0,0,0,0,0,0,0,1,492,488,1
46831.0,1,1,84,22,2,10,6,4,34,2,1,2,2,4,0,0,0,0,0,0,3,11,0,51,2545,0,1,0,0,0,1,0,0,0,0,44,10,0
83151.0,0,0,80,968,147,842,137,42,210,1,5,7,10,2,1,0,1,1,0,0,3,11,1,48,2663,0,1,0,0,0,0,0,0,1,0,2136,1926,3
52531.0,0,0,68,283,112,151,51,72,125,2,7,2,10,6,0,0,0,0,0,0,3,11,0,49,2705,0,1,0,0,0,0,0,1,0,0,669,544,0
15759.0,0,0,12,1,2,5,6,0,3,1,1,0,2,7,0,0,0,0,0,0,3,11,0,64,2456,0,1,0,0,0,0,0,1,0,0,14,11,0
22804.0,1,0,75,14,1,7,2,1,1,1,2,0,2,9,0,0,0,0,0,0,3,11,0,49,2492,0,0,1,0,0,0,0,1,0,0,25,24,0
42997.0,1,1,91,4,0,5,0,1,5,1,1,0,2,7,0,0,0,0,0,0,3,11,0,43,2363,0,0,1,0,0,0,0,0,0,1,10,5,0
60033.0,0,1,28,62,1,57,19,11,48,2,2,1,5,2,0,0,0,0,0,0,3,11,0,66,2251,0,0,0,1,0,0,0,0,1,0,150,102,0
78569.0,0,0,14,558,79,622,207,175,95,1,4,6,4,1,0,0,1,0,0,0,3,11,1,74,2289,0,1,0,0,0,0,0,1,0,0,1641,1546,1
94384.0,0,0,62,1111,24,790,160,45,172,0,5,8,5,2,0,1,1,1,0,0,3,11,1,67,2641,0,0,0,1,0,0,0,1,0,0,2130,1958,3
44267.0,1,1,48,183,5,65,3,5,49,5,5,2,4,9,0,0,0,0,0,0,3,11,0,50,2648,1,0,0,0,0,0,0,1,0,0,261,212,0
50200.0,1,1,70,266,6,51,8,6,64,6,7,1,5,8,0,0,0,0,0,0,3,11,0,44,2611,0,0,0,1,0,0,0,1,0,0,337,273,0
81051.0,0,0,43,1142,29,249,38,29,14,1,5,5,12,2,0,1,1,0,0,0,3,11,0,55,2196,0,1,0,0,0,0,0,0,0,1,1487,1473,2
59868.0,0,1,37,771,51,154,54,10,154,7,11,2,12,6,0,0,0,0,0,0,3,11,0,48,2501,0,0,0,1,0,0,0,1,0,0,1040,886,0
74805.0,0,1,14,209,162,209,41,162,37,5,4,7,10,2,0,0,0,0,0,0,3,11,0,65,2394,0,0,0,1,0,1,0,0,0,0,783,746,0
27238.0,1,1,39,37,0,17,0,0,3,3,3,0,3,9,0,0,0,0,0,0,3,11,0,58,2594,0,0,1,0,0,0,0,0,0,1,54,51,0
47009.0,0,1,89,171,45,73,59,10,90,4,3,2,8,4,0,0,0,0,0,0,3,11,0,55,2430,0,0,0,1,0,0,0,1,0,0,358,268,0
46094.0,1,1,62,12,2,20,3,2,5,1,1,0,3,7,0,0,0,0,0,0,3,11,0,47,2178,0,1,0,0,0,1,0,0,0,0,39,34,0
81843.0,0,0,13,779,86,537,34,69,138,1,5,9,12,3,0,0,0,0,0,0,3,11,0,60,2592,0,1,0,0,0,0,0,0,1,0,1505,1367,0
46692.0,0,1,37,170,6,97,24,12,88,3,6,1,5,6,0,0,0,0,0,0,3,11,0,62,2547,0,0,0,1,0,0,0,0,1,0,309,221,0
77382.0,0,1,36,491,48,231,112,105,134,2,5,7,12,1,0,0,1,0,0,0,3,11,0,52,2332,0,0,0,1,0,0,0,1,0,0,987,853,1
18393.0,1,0,2,7,10,13,16,0,4,2,3,0,3,8,0,0,0,0,0,0,3,11,0,46,2251,0,1,0,0,0,0,1,0,0,0,46,42,0
71604.0,0,0,3,345,53,528,98,75,97,1,8,3,5,4,1,0,0,0,0,0,3,11,1,75,2383,0,0,0,1,0,0,0,0,0,1,1099,1002,1
71434.0,0,1,4,711,36,217,172,96,168,3,7,4,7,4,0,1,0,1,0,0,3,11,0,58,2443,0,1,0,0,0,0,0,1,0,0,1232,1064,2
88097.0,1,0,24,163,0,480,0,126,75,1,6,5,8,9,0,1,1,1,0,0,3,11,1,42,2839,0,1,0,0,0,0,0,0,1,0,769,694,3
35876.0,0,0,13,66,2,40,4,3,14,1,3,1,3,6,0,0,0,0,0,0,3,11,0,37,2229,0,1,0,0,0,0,0,0,1,0,115,101,0
40049.0,0,1,23,13,6,7,0,3,3,1,1,0,3,6,0,0,0,0,0,0,3,11,0,68,2415,0,0,0,0,1,0,0,1,0,0,29,26,0
39660.0,1,0,36,139,13,78,20,13,36,3,7,1,3,9,0,0,0,0,0,0,3,11,1,38,2849,0,0,1,0,0,0,0,1,0,0,263,227,0
50127.0,0,1,88,274,0,21,4,6,15,1,5,1,6,6,0,1,0,0,0,0,3,11,0,58,2190,0,0,0,1,0,0,0,1,0,0,305,290,1
18929.0,0,0,15,32,0,8,23,4,18,1,1,0,4,6,0,0,0,0,0,0,3,11,0,30,2657,0,1,0,0,0,0,0,1,0,0,67,49,0
24367.0,1,0,58,2,4,2,0,11,5,1,1,0,2,9,0,0,0,0,0,0,3,11,0,38,2625,0,0,1,0,0,0,1,0,0,0,19,14,0
26887.0,0,1,27,6,7,4,3,4,6,1,1,0,3,6,0,0,0,0,0,0,3,11,0,61,2663,0,1,0,0,0,1,0,0,0,0,24,18,0
62061.0,0,1,12,641,7,84,0,30,38,3,10,4,7,6,0,1,0,0,0,0,3,11,0,44,2461,0,0,0,1,0,0,0,1,0,0,762,724,1
76542.0,0,0,91,794,73,573,0,29,14,1,4,8,10,2,0,0,0,0,0,0,3,11,0,64,2615,0,0,0,1,0,0,0,0,0,1,1469,1455,0
70515.0,0,0,12,420,0,452,182,64,140,1,6,6,4,2,0,0,0,0,0,0,3,11,1,27,2410,0,0,1,0,0,0,0,1,0,0,1118,978,0
18227.0,1,0,21,1,2,7,4,3,11,1,0,1,2,8,0,0,0,0,0,0,3,11,0,33,2757,0,0,0,1,0,0,0,1,0,0,17,6,0
69139.0,0,1,23,86,12,75,33,15,6,1,4,1,5,4,0,0,0,0,0,0,3,11,0,55,2312,0,1,0,0,0,0,0,1,0,0,221,215,0
69627.0,0,1,35,231,161,215,171,30,53,2,8,2,11,5,0,0,0,0,0,0,3,11,0,58,2628,0,0,1,0,0,0,0,1,0,0,808,755,0
80695.0,0,0,85,557,129,984,193,37,18,1,5,8,5,2,0,0,0,0,0,0,3,11,0,57,2341,0,0,1,0,0,0,0,1,0,0,1900,1882,0
33316.0,1,1,34,79,1,31,4,4,12,3,2,1,4,6,0,0,0,0,0,0,3,11,0,49,2427,0,0,1,0,0,0,0,0,1,0,119,107,0
58554.0,1,1,55,368,24,68,38,0,88,6,8,2,6,7,0,0,0,0,0,0,3,11,0,52,2800,0,0,0,1,0,0,0,1,0,0,498,410,0
17256.0,1,0,10,6,4,14,8,8,22,2,2,1,2,8,1,0,0,0,0,0,3,11,0,28,2377,0,1,0,0,0,0,1,0,0,0,40,18,1
53034.0,1,1,30,160,15,196,15,11,50,8,6,1,7,8,0,0,0,0,0,0,3,11,0,46,2554,1,0,0,0,0,0,0,1,0,0,397,347,0
75154.0,0,1,79,543,10,205,160,143,82,1,6,3,6,3,0,0,0,0,0,0,3,11,1,62,2822,0,0,1,0,0,0,0,0,1,0,1061,979,0
37971.0,1,0,97,5,4,10,2,2,7,1,1,0,3,8,0,0,0,0,0,0,3,11,0,47,2375,0,1,0,0,0,0,0,1,0,0,23,16,0
41335.0,1,0,24,112,19,21,16,14,5,3,4,1,4,7,0,0,0,0,0,0,3,11,0,52,2344,1,0,0,0,0,0,0,0,1,0,182,177,0
57338.0,0,1,96,143,6,52,11,8,17,2,4,1,5,5,0,0,0,0,0,0,3,11,0,45,2220,0,0,1,0,0,0,0,1,0,0,220,203,0
56242.0,0,1,72,689,8,167,11,8,88,5,8,4,11,6,0,0,0,0,0,0,3,11,0,51,2642,0,1,0,0,0,0,0,0,0,1,883,795,0
56243.0,1,2,26,347,0,35,4,3,7,6,4,2,8,5,0,0,0,0,0,0,3,11,0,45,2340,0,0,1,0,0,0,0,1,0,0,389,382,0
57420.0,0,1,22,280,0,18,0,0,24,3,5,1,6,7,0,1,0,0,0,0,3,11,0,49,2528,0,0,0,1,0,0,0,0,1,0,298,274,1
46390.0,0,1,56,95,14,64,2,9,38,1,4,2,3,7,0,0,0,0,0,0,3,11,0,65,2214,1,0,0,0,0,0,0,0,1,0,184,146,0
54342.0,1,1,74,84,10,34,11,10,28,4,3,1,4,6,0,0,0,0,0,0,3,11,0,64,2520,0,0,0,1,0,1,0,0,0,0,149,121,0
92344.0,0,0,9,992,24,694,51,19,119,0,5,10,5,1,1,0,1,0,0,0,3,11,0,72,2324,0,1,0,0,0,0,0,1,0,0,1780,1661,2
26907.0,1,1,10,9,1,7,0,3,2,2,1,0,3,7,0,0,0,0,0,0,3,11,0,44,2472,0,0,0,1,0,1,0,0,0,0,20,18,0
41658.0,1,1,30,8,4,12,15,4,29,2,1,1,2,4,0,0,0,0,0,0,3,11,0,45,2756,0,0,1,0,0,1,0,0,0,0,43,14,0
63915.0,0,2,2,622,7,115,30,0,15,2,6,3,12,5,0,0,0,0,0,0,3,11,0,64,2493,0,1,0,0,0,0,0,0,1,0,774,759,0
39996.0,1,1,85,11,0,3,0,0,1,1,1,0,2,6,0,0,0,0,0,0,3,11,0,46,2197,1,0,0,0,0,0,0,1,0,0,14,13,0
26759.0,1,0,65,25,3,16,8,5,2,2,2,1,3,6,0,0,0,0,0,0,3,11,0,48,2301,1,0,0,0,0,0,0,1,0,0,57,55,0
63841.0,0,1,64,635,15,100,20,7,131,1,9,3,9,6,0,0,0,0,0,0,3,11,0,52,2593,1,0,0,0,0,0,0,0,1,0,777,646,0
51039.0,1,1,11,100,64,79,65,0,109,2,6,2,4,7,0,0,0,0,0,0,3,11,0,51,2725,0,1,0,0,0,0,0,0,0,1,308,199,0
60544.0,1,1,92,201,2,43,3,5,35,4,5,1,5,6,0,0,0,0,0,0,3,11,0,59,2832,0,1,0,0,0,0,0,1,0,0,254,219,0
65685.0,0,1,54,642,14,49,0,7,57,1,9,2,9,5,0,0,0,0,0,0,3,11,0,48,2251,0,1,0,0,0,0,0,1,0,0,712,655,0
37716.0,0,1,4,97,1,41,6,2,41,2,4,1,3,7,0,0,0,0,0,0,3,11,0,67,2228,0,1,0,0,0,0,0,1,0,0,147,106,0
44511.0,1,0,39,513,7,133,46,14,14,6,8,4,8,8,0,0,0,0,0,0,3,11,0,50,2784,0,1,0,0,0,0,0,0,1,0,713,699,0
36957.0,1,1,43,100,2,16,2,1,31,4,3,2,2,9,0,0,0,0,0,0,3,11,1,67,2820,1,0,0,0,0,0,0,0,0,1,121,90,0
34412.0,1,0,62,52,12,50,4,36,55,3,5,0,3,9,0,0,0,0,0,0,3,11,0,30,2660,0,0,1,0,0,0,0,1,0,0,154,99,0
57537.0,1,0,83,191,56,139,51,8,100,4,4,3,8,4,0,0,0,0,0,0,3,11,0,41,2543,0,0,1,0,0,0,0,1,0,0,445,345,0
22634.0,0,0,47,2,23,11,8,6,46,1,2,1,2,8,0,0,0,0,0,0,3,11,0,54,2688,0,0,0,1,0,0,1,0,0,0,50,4,0
24639.0,1,1,3,20,3,16,0,4,1,3,2,0,4,6,0,0,0,0,0,0,3,11,0,47,2311,0,1,0,0,0,0,0,1,0,0,43,42,0
34578.0,2,1,1,7,0,1,0,0,0,1,1,0,2,6,0,0,0,0,0,0,3,11,0,48,2238,0,0,0,1,0,0,0,0,0,1,8,8,0
18690.0,0,0,77,6,1,7,23,4,19,1,1,1,2,8,0,0,0,0,0,0,3,11,0,61,2707,0,1,0,0,0,0,0,1,0,0,41,22,0
34596.0,1,0,48,14,0,2,0,0,7,1,1,0,2,8,0,0,0,0,0,0,3,11,0,46,2601,0,1,0,0,0,0,0,0,0,1,16,9,0
38741.0,1,1,60,7,10,17,8,6,13,2,2,0,3,7,0,0,0,0,0,0,3,11,0,62,2250,0,0,1,0,0,1,0,0,0,0,48,35,0
27100.0,1,0,64,12,0,13,2,0,10,1,1,0,3,7,0,0,0,0,0,0,3,11,0,37,2609,0,1,0,0,0,0,0,0,1,0,27,17,0
92533.0,0,0,84,693,21,118,110,147,42,1,6,5,11,2,0,0,1,1,0,0,3,11,0,35,2351,0,1,0,0,0,0,0,1,0,0,1089,1047,2
70844.0,1,1,16,129,26,67,3,67,2,5,6,1,5,7,0,0,0,0,0,0,3,11,0,53,2401,1,0,0,0,0,0,0,1,0,0,292,290,0
20491.0,0,0,16,5,4,5,4,2,10,1,0,1,2,7,0,0,0,0,0,0,3,11,0,34,2679,0,0,0,1,0,1,0,0,0,0,20,10,0
42523.0,0,0,96,14,36,11,3,26,35,1,1,1,4,2,0,0,0,0,0,0,3,11,0,56,2226,0,1,0,0,0,0,0,1,0,0,90,55,0
39922.0,1,0,30,29,12,59,19,1,36,2,3,0,4,8,0,0,0,0,0,0,3,11,0,37,2659,0,1,0,0,0,0,0,1,0,0,120,84,0
33402.0,1,1,60,26,2,19,10,5,8,3,2,1,3,8,0,0,0,0,0,0,3,11,0,68,2505,0,0,0,1,0,0,0,1,0,0,62,54,0
36408.0,1,1,11,9,1,4,3,2,3,1,1,0,2,6,0,0,0,0,0,0,3,11,0,71,2440,0,1,0,0,0,0,0,0,1,0,19,16,0
21645.0,1,0,75,14,0,23,4,5,19,3,3,0,3,9,0,0,0,0,0,0,3,11,1,41,2823,0,0,0,1,0,0,0,1,0,0,46,27,0
78427.0,0,0,36,972,19,595,180,26,138,3,3,7,10,3,0,0,0,1,0,0,3,11,1,72,2772,0,0,0,0,1,0,0,0,1,0,1792,1654,1
51876.0,0,0,88,99,27,102,28,48,6,1,2,2,8,1,0,0,0,0,0,0,3,11,0,62,2416,0,1,0,0,0,0,0,1,0,0,304,298,0
52852.0,0,1,93,714,8,99,11,0,47,4,10,7,5,8,1,0,0,0,0,0,3,11,0,63,2734,0,1,0,0,0,0,0,1,0,0,832,785,1
70038.0,0,0,54,587,54,348,71,54,130,1,4,4,8,2,0,0,0,0,0,0,3,11,0,38,2406,0,0,0,1,0,0,0,0,0,1,1114,984,0
69401.0,0,1,41,399,27,159,58,8,39,4,4,4,5,2,0,0,0,0,0,0,3,11,0,47,2257,0,0,0,1,0,1,0,0,0,0,651,612,0
46053.0,1,0,46,56,10,92,19,7,25,3,3,2,4,5,0,0,0,0,0,0,3,11,0,48,2656,0,0,0,1,0,0,0,1,0,0,184,159,0
77343.0,0,0,28,227,151,573,98,54,31,1,3,4,9,1,0,0,0,0,0,0,3,11,0,55,2179,0,1,0,0,0,0,0,1,0,0,1103,1072,0
40304.0,1,0,82,37,0,17,0,0,3,1,2,0,3,7,0,0,0,0,0,0,3,11,0,53,2431,0,0,1,0,0,0,0,0,0,1,54,51,0
32727.0,0,0,38,167,13,180,86,13,70,2,7,3,5,8,0,0,0,0,0,0,3,11,0,55,2829,0,0,0,1,0,0,0,0,0,1,459,389,0
46015.0,1,1,25,38,0,2,0,0,6,1,1,0,3,7,1,0,0,0,1,0,3,11,0,65,2236,0,0,0,1,0,0,0,0,0,1,40,34,2
28072.0,1,0,10,30,0,10,2,0,5,1,1,0,3,7,0,0,0,0,0,0,3,11,0,34,2515,0,1,0,0,0,0,0,0,1,0,42,37,0
83844.0,0,0,57,901,31,345,75,31,191,1,4,4,11,1,0,0,1,0,0,0,3,11,0,68,2572,0,0,0,1,0,0,0,1,0,0,1383,1192,1
34380.0,1,0,68,72,7,58,13,1,24,4,4,1,3,8,0,0,0,0,0,0,3,11,0,43,2582,0,1,0,0,0,0,0,1,0,0,151,127,0
94871.0,0,2,99,169,24,553,188,0,144,1,8,5,4,7,0,1,1,0,0,0,3,11,1,51,2825,0,1,0,0,0,0,0,0,0,1,934,790,2
64857.0,0,0,78,556,14,717,210,0,43,1,7,5,10,4,0,0,0,0,0,0,3,11,0,64,2742,0,0,1,0,0,0,0,0,1,0,1497,1454,0
62807.0,0,1,83,526,28,135,10,21,99,3,5,3,12,5,0,0,0,0,0,0,3,11,0,60,2826,0,0,0,1,0,0,0,1,0,0,720,621,0
19414.0,1,0,32,2,3,12,3,5,7,1,1,0,3,8,0,0,0,0,0,0,3,11,0,39,2415,0,0,0,1,0,1,0,0,0,0,25,18,0
19107.0,1,0,49,2,4,9,10,5,16,2,1,0,3,7,0,0,0,0,0,0,3,11,0,40,2470,0,1,0,0,0,0,0,1,0,0,30,14,0
70379.0,0,1,84,553,25,142,65,67,8,3,6,3,13,4,0,0,0,0,0,0,3,11,0,44,2642,0,0,1,0,0,0,0,0,1,0,852,844,0
79419.0,0,0,96,751,127,687,20,15,31,1,4,6,4,2,0,0,0,0,0,0,3,11,0,50,2166,0,0,0,1,0,0,0,0,1,0,1600,1569,0
64014.0,2,1,56,406,0,30,0,0,8,7,8,2,5,7,0,0,0,1,0,0,3,11,0,74,2178,0,0,0,1,0,0,0,0,0,1,436,428,1
76998.0,0,1,85,1449,89,161,69,35,107,2,11,8,8,6,0,0,1,0,0,0,3,11,0,65,2693,0,1,0,0,0,0,0,1,0,0,1803,1696,1
60585.0,1,1,17,267,42,309,55,42,21,10,7,4,9,5,0,0,0,0,0,0,3,11,1,49,2529,0,1,0,0,0,0,0,0,0,1,715,694,0
65492.0,0,0,73,247,161,295,210,85,47,2,4,7,13,2,0,0,0,0,0,0,3,11,0,61,2313,0,1,0,0,0,0,0,1,0,0,998,951,0
32952.0,1,0,36,38,0,12,3,1,1,1,2,0,3,7,0,0,0,0,0,0,3,11,0,43,2369,1,0,0,0,0,0,0,1,0,0,54,53,0
53374.0,0,1,34,896,10,101,13,10,34,6,4,2,9,9,1,0,0,0,0,0,3,11,1,51,2841,0,0,0,1,0,0,0,0,0,1,1030,996,1
71706.0,0,1,16,931,56,253,91,98,14,4,9,5,7,5,0,0,0,0,0,0,3,11,0,61,2752,0,0,0,1,0,0,0,1,0,0,1429,1415,0
68487.0,0,0,48,758,12,385,33,89,89,1,9,7,13,4,0,0,0,0,0,0,3,11,0,32,2691,0,1,0,0,0,0,0,1,0,0,1277,1188,0
53253.0,1,1,61,216,9,57,20,9,125,7,4,3,5,5,0,0,0,0,0,0,3,11,0,45,2662,0,0,0,1,0,0,0,0,1,0,311,186,0
42014.0,1,0,56,244,15,108,4,15,50,6,7,1,6,8,0,0,0,0,0,0,3,11,1,43,2840,0,1,0,0,0,0,0,1,0,0,386,336,0
49667.0,0,0,35,1181,26,120,17,13,39,2,5,10,5,8,1,0,0,0,0,0,3,11,1,65,2837,0,0,1,0,0,0,0,0,0,1,1357,1318,1
63206.0,0,0,65,750,8,125,11,8,26,1,4,3,6,2,0,0,1,0,0,0,3,11,0,46,2260,0,1,0,0,0,0,0,0,1,0,902,876,1
46772.0,0,1,88,350,104,189,197,151,57,6,11,8,5,8,1,0,0,0,0,0,3,11,0,45,2758,0,0,0,1,0,1,0,0,0,0,991,934,1
78931.0,0,0,19,331,197,170,58,152,35,1,2,8,13,1,0,0,0,0,0,0,3,11,0,49,2406,0,1,0,0,0,0,0,0,0,1,908,873,0
53977.0,0,1,21,620,16,165,0,24,82,5,5,5,12,5,0,0,0,0,0,0,3,11,0,62,2545,0,0,0,1,0,0,0,1,0,0,825,743,0
84219.0,0,0,27,434,137,400,45,137,45,1,3,4,10,1,0,0,0,0,0,0,3,11,0,32,2306,0,1,0,0,0,0,0,1,0,0,1153,1108,0
73538.0,0,1,92,811,76,428,99,137,107,3,10,4,9,7,0,0,0,0,0,0,3,11,0,55,2740,0,1,0,0,0,0,0,1,0,0,1551,1444,0
20981.0,0,0,14,2,12,10,6,13,30,1,3,1,2,8,0,0,0,0,0,0,3,11,1,43,2584,0,0,0,1,0,1,0,0,0,0,43,13,0
33039.0,1,0,4,30,8,12,8,8,12,1,2,0,4,5,0,0,0,0,0,0,3,11,0,42,2452,0,1,0,0,0,0,0,1,0,0,66,54,0
27242.0,1,0,2,3,17,26,20,1,39,2,2,0,3,9,0,0,0,0,0,0,3,11,1,50,2754,0,0,1,0,0,0,0,1,0,0,67,28,0
69930.0,0,0,21,252,98,827,219,70,196,1,4,5,12,3,0,0,0,0,0,0,3,11,0,49,2558,0,0,0,1,0,0,0,1,0,0,1466,1270,0
37697.0,1,0,82,34,6,21,11,4,8,1,2,1,3,6,0,0,0,0,0,0,3,11,0,44,2301,0,0,1,0,0,0,0,1,0,0,76,68,0
37401.0,1,0,14,19,3,19,3,1,3,2,2,0,3,7,0,0,0,0,0,0,3,11,0,47,2213,0,1,0,0,0,0,0,0,0,1,45,42,0
58597.0,1,1,20,490,0,184,10,28,21,12,7,4,9,7,0,0,0,0,0,0,3,11,0,44,2745,0,1,0,0,0,0,0,1,0,0,712,691,0
82032.0,0,0,54,332,194,377,149,125,57,0,4,6,7,1,0,0,0,0,0,0,3,11,0,72,2244,0,0,0,0,1,0,0,0,0,1,1177,1120,0
28087.0,1,1,77,53,8,17,13,0,21,3,2,2,2,7,0,0,0,0,0,0,3,11,0,62,2724,0,0,0,1,0,0,0,1,0,0,91,70,0
74004.0,0,0,5,784,48,560,42,176,48,1,4,6,4,3,0,0,1,1,0,0,3,11,1,33,2284,0,0,1,0,0,0,0,0,0,1,1610,1562,2
57036.0,0,1,33,1171,43,219,19,14,47,4,6,3,13,9,1,0,0,0,0,0,3,11,0,45,2724,0,1,0,0,0,1,0,0,0,0,1466,1419,1
53083.0,1,1,65,215,7,33,3,0,13,6,5,1,5,7,0,1,0,0,0,0,3,11,0,62,2569,0,0,0,1,0,1,0,0,0,0,258,245,1
23331.0,1,0,92,5,36,7,0,10,45,2,3,0,3,8,0,0,0,0,0,0,3,11,0,32,2822,0,1,0,0,0,1,0,0,0,0,58,13,0
9255.0,1,0,91,9,0,7,2,0,4,1,1,1,2,8,0,0,0,0,0,0,3,11,0,31,2350,0,0,1,0,0,0,0,1,0,0,18,14,0
67786.0,0,0,0,431,82,441,80,20,102,1,3,6,6,1,0,0,0,0,0,0,3,11,1,61,2363,0,0,0,0,1,0,0,0,0,1,1054,952,0
59235.0,1,0,4,448,40,469,80,0,91,3,11,2,12,7,0,0,0,0,0,0,3,11,0,53,2692,0,0,1,0,0,0,0,0,1,0,1037,946,0
31928.0,1,0,5,33,4,24,4,2,5,2,3,0,4,7,0,0,0,0,0,0,3,11,0,31,2252,0,0,0,1,0,0,0,1,0,0,67,62,0
65819.0,0,0,99,267,38,701,149,165,63,1,5,4,10,3,0,0,0,0,0,0,3,11,0,42,2736,0,1,0,0,0,0,0,1,0,0,1320,1257,0
30390.0,0,0,5,10,12,12,25,1,20,1,2,0,3,6,0,0,0,0,0,0,3,11,0,33,2459,0,1,0,0,0,1,0,0,0,0,60,40,0
37284.0,1,1,46,11,1,2,2,1,6,1,0,0,3,6,0,0,0,0,0,0,3,11,0,45,2616,0,1,0,0,0,1,0,0,0,0,17,11,0
37054.0,1,1,89,12,1,6,0,1,5,2,1,0,3,7,0,0,0,0,0,0,3,11,0,53,2446,0,1,0,0,0,0,0,0,1,0,20,15,0
47175.0,1,1,81,167,2,44,6,2,19,7,4,2,4,8,1,0,0,0,0,0,3,11,1,58,2768,0,0,0,1,0,0,0,0,1,0,221,202,1
27215.0,2,1,50,30,5,22,8,9,28,4,2,1,4,6,0,0,0,0,0,0,3,11,0,59,2681,1,0,0,0,0,0,0,1,0,0,74,46,0
49681.0,0,2,66,411,0,26,0,0,21,6,7,1,7,7,0,0,0,0,0,0,3,11,0,44,2396,0,1,0,0,0,0,0,0,1,0,437,416,0
24645.0,1,0,16,5,3,4,4,1,0,1,1,0,2,8,0,0,0,0,0,0,3,11,0,32,2764,0,1,0,0,0,0,0,1,0,0,17,17,0
55517.0,1,1,53,483,0,108,0,6,36,5,11,1,6,9,0,0,0,0,0,0,3,11,1,70,2799,0,1,0,0,0,0,0,0,0,1,597,561,0
90638.0,0,0,29,1156,120,915,94,144,96,1,3,4,10,1,0,0,1,0,0,0,3,11,1,29,2295,0,0,1,0,0,0,0,0,1,0,2429,2333,1
27161.0,1,0,41,7,4,23,7,0,11,1,1,0,3,7,0,0,0,0,0,0,3,11,0,34,2403,0,1,0,0,0,0,0,0,1,0,41,30,0
42014.0,1,0,56,244,15,108,4,15,50,6,7,1,6,8,0,0,0,0,0,0,3,11,1,43,2840,0,1,0,0,0,0,0,1,0,0,386,336,0
45203.0,2,0,4,35,3,67,10,8,24,1,3,1,3,6,0,0,0,0,0,0,3,11,1,38,2257,0,0,0,1,0,0,0,1,0,0,123,99,0
81574.0,0,0,89,1252,0,465,46,35,0,1,4,5,8,1,0,1,1,0,0,0,3,11,0,73,2221,0,0,0,1,0,0,0,0,0,1,1798,1798,2
60482.0,0,1,81,255,43,134,37,14,24,1,7,2,7,7,0,0,0,0,0,0,3,11,0,44,2681,0,0,1,0,0,0,0,0,1,0,483,459,0
34633.0,2,1,31,8,1,5,0,0,1,1,1,0,2,6,0,0,0,0,0,0,3,11,0,64,2316,0,0,0,1,0,0,0,1,0,0,14,13,0
82460.0,0,0,78,255,47,573,52,32,15,1,5,3,6,1,0,0,0,0,0,0,3,11,0,70,2368,1,0,0,0,0,0,0,1,0,0,959,944,0
45903.0,0,1,80,33,8,10,2,10,3,2,2,1,3,4,0,0,0,0,0,0,3,11,0,54,2226,0,0,0,1,0,0,0,0,1,0,63,60,0
35860.0,1,1,37,15,0,8,4,2,20,2,1,1,2,5,1,0,0,0,0,0,3,11,1,47,2200,1,0,0,0,0,0,0,0,0,1,29,9,1
61482.0,0,0,39,48,58,68,16,66,43,1,3,2,6,2,0,0,0,0,0,0,3,11,0,55,2161,0,1,0,0,0,0,0,1,0,0,256,213,0
75794.0,0,0,33,754,160,625,63,32,48,1,7,5,12,3,0,0,0,1,0,0,3,11,0,33,2346,0,1,0,0,0,0,0,1,0,0,1634,1586,1
31497.0,0,1,22,108,1,28,13,1,4,2,3,1,4,8,0,0,0,0,0,0,3,11,0,58,2729,0,0,0,1,0,0,0,0,0,1,151,147,0
13724.0,1,0,43,2,7,5,2,15,27,1,2,0,2,9,1,0,0,0,0,0,3,11,0,32,2826,0,0,0,1,0,0,1,0,0,0,31,4,1
45143.0,0,1,74,202,5,74,11,5,14,3,6,1,5,7,0,0,0,0,0,0,3,11,0,55,2466,0,0,0,1,0,0,0,0,1,0,297,283,0
76445.0,1,0,2,739,107,309,140,80,35,1,2,5,13,6,0,0,0,0,0,0,3,11,0,49,2798,0,1,0,0,0,0,0,1,0,0,1375,1340,0
90226.0,0,0,26,1083,108,649,253,151,108,1,4,7,12,2,0,0,0,1,0,0,3,11,0,64,2800,0,1,0,0,0,0,0,0,1,0,2244,2136,1
70638.0,0,0,69,1016,12,215,16,12,63,1,4,5,10,3,0,1,0,0,0,0,3,11,0,65,2552,1,0,0,0,0,0,0,0,1,0,1271,1208,1
